ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
5061949,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13561,-1294,1,1,1,0,Laborers,2.0,0
5061802,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20924,-1050,1,0,0,0,Cleaning staff,1.0,0
5061839,F,Y,Y,0,225000.0,Working,Higher education,Separated,Rented apartment,-11031,-137,1,1,0,0,,1.0,0
5061835,M,Y,Y,0,180000.0,State servant,Lower secondary,Married,House / apartment,-16352,-3972,1,1,1,0,Laborers,2.0,0
5061832,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22616,365243,1,0,0,0,,2.0,0
5022203,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14143,-275,1,0,1,0,Drivers,3.0,0
5061842,M,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21438,-471,1,1,1,0,Drivers,2.0,0
5061859,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8955,-1171,1,1,0,0,Sales staff,1.0,0
5061872,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11264,-563,1,1,0,1,Drivers,1.0,0
5022196,M,Y,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11945,-735,1,0,0,1,Laborers,5.0,0
5061860,M,N,N,0,54000.0,Working,Secondary / secondary special,Married,House / apartment,-11265,-1628,1,0,0,0,Core staff,2.0,0
5061855,F,N,Y,0,189000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20147,365243,1,0,0,0,,2.0,0
5061851,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-13202,-137,1,0,0,0,,3.0,0
5061850,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12590,-928,1,0,0,0,High skill tech staff,3.0,0
5062075,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21392,365243,1,0,0,0,,2.0,0
5062089,M,N,Y,0,607500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19435,-1416,1,0,0,1,Managers,2.0,0
5062085,M,N,Y,0,234000.0,Commercial associate,Higher education,Married,House / apartment,-14064,-1111,1,1,1,0,Sales staff,2.0,0
5062078,M,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13495,-259,1,0,0,0,Sales staff,2.0,0
5062074,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17758,-2054,1,0,0,0,Laborers,2.0,0
5062073,M,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12715,-5707,1,1,1,0,,2.0,0
5062069,M,Y,Y,0,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24577,365243,1,0,0,0,,2.0,0
5062068,F,N,Y,0,92250.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23105,365243,1,0,0,0,,1.0,0
5062066,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12847,-1111,1,1,1,0,Sales staff,3.0,0
5062062,F,N,Y,1,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-17985,-1812,1,0,0,0,Sales staff,2.0,0
5062092,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10171,-1812,1,1,1,0,High skill tech staff,1.0,0
5061965,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22897,-1812,1,0,0,0,Managers,2.0,0
5062114,M,Y,Y,0,310500.0,Working,Secondary / secondary special,Married,House / apartment,-17067,-1720,1,0,1,1,High skill tech staff,2.0,0
5062126,F,N,Y,1,67500.0,Working,Secondary / secondary special,Married,Rented apartment,-14575,-2146,1,0,0,1,Laborers,3.0,0
5022164,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12044,-2805,1,0,0,0,Sales staff,3.0,0
5022168,M,N,N,0,45000.0,Working,Lower secondary,Married,House / apartment,-13207,-766,1,0,1,0,Low-skill Laborers,2.0,0
5062096,M,Y,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19011,-3273,1,0,0,0,Drivers,2.0,0
5062060,F,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-18794,-1842,1,0,1,0,Cleaning staff,2.0,0
5061990,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-13299,-1628,1,0,0,0,Laborers,2.0,0
5062035,F,Y,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-9688,-593,1,0,1,1,,1.0,0
5062030,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-16767,-6195,1,0,0,0,Accountants,2.0,0
5062027,F,N,Y,0,139500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20514,-5707,1,0,1,0,,2.0,0
5065346,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22481,365243,1,0,1,0,,2.0,0
5022238,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14329,-6180,1,0,0,0,Laborers,2.0,0
5061601,F,N,Y,0,62653.5,Working,Secondary / secondary special,Separated,House / apartment,-19658,-320,1,1,1,0,Sales staff,1.0,0
5061596,F,Y,Y,2,175500.0,State servant,Secondary / secondary special,Married,House / apartment,-18676,-532,1,0,0,0,Core staff,4.0,0
5061590,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22870,365243,1,0,0,1,,1.0,0
5061603,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-24530,365243,1,0,0,0,,2.0,0
5061572,F,N,N,0,189000.0,Working,Secondary / secondary special,Married,Municipal apartment,-18452,-137,1,0,0,0,Laborers,2.0,0
5022240,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15231,-8375,1,0,0,1,High skill tech staff,2.0,0
5022227,F,N,Y,1,54000.0,Working,Secondary / secondary special,Married,House / apartment,-15581,-187,1,0,0,0,,3.0,0
5061622,M,Y,Y,0,427500.0,State servant,Incomplete higher,Single / not married,Rented apartment,-11943,-3150,1,0,1,0,High skill tech staff,1.0,0
5061503,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21464,365243,1,0,0,0,,2.0,0
5061517,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18767,-1842,1,0,0,0,Cleaning staff,2.0,0
5061501,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,-15948,-9359,1,0,0,0,,3.0,0
5061486,M,Y,Y,3,270000.0,Commercial associate,Higher education,Married,House / apartment,-13964,-836,1,0,0,1,Drivers,5.0,0
5061538,F,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14152,-4673,1,0,0,0,,3.0,0
5061556,F,Y,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24121,365243,1,0,0,0,,2.0,0
5061753,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23035,365243,1,0,1,0,,2.0,0
5113158,F,N,Y,0,315000.0,Working,Higher education,Separated,With parents,-12188,-3839,1,0,1,1,,1.0,0
5061792,F,N,N,0,113400.0,Pensioner,Higher education,Married,House / apartment,-20219,365243,1,0,0,0,,2.0,0
5061783,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21049,365243,1,0,0,0,,1.0,0
5061707,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17840,-1993,1,0,1,1,High skill tech staff,2.0,0
5022222,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23594,365243,1,0,0,0,,1.0,0
5061665,F,N,N,0,252000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22765,365243,1,0,0,0,,1.0,0
5061673,F,Y,Y,0,279000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21177,365243,1,0,0,0,,2.0,0
5061697,M,N,Y,0,157500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-13463,-1993,1,0,0,0,Security staff,1.0,0
5022105,F,N,Y,1,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18090,-5570,1,1,1,1,High skill tech staff,2.0,0
5062544,F,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12245,-137,1,0,0,0,,3.0,0
5022103,F,N,N,0,94500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-17836,-2561,1,0,0,0,Security staff,1.0,0
5062528,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3.0,0
5022101,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22204,365243,1,0,1,0,,1.0,0
5062586,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21470,365243,1,0,0,0,,2.0,0
5062585,M,N,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10054,-571,1,1,1,1,Drivers,3.0,0
5062583,F,N,N,0,202500.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-21010,365243,1,0,1,1,,1.0,0
5062511,F,N,Y,2,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16066,-8507,1,0,0,0,Medicine staff,4.0,0
5062473,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24764,365243,1,0,0,0,,1.0,0
5062471,M,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18406,-1324,1,0,0,0,Drivers,3.0,0
5022113,M,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-9621,-126,1,0,0,0,Core staff,3.0,0
5022116,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-19686,-1131,1,0,0,0,Laborers,2.0,0
5062441,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,0
5062510,M,N,Y,2,184500.0,Working,Higher education,Married,House / apartment,-13911,-4703,1,0,0,1,,4.0,0
5062501,M,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14829,-685,1,0,1,0,Laborers,3.0,0
5062489,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20531,-2146,1,0,0,0,Security staff,2.0,0
5062488,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13638,-3972,1,0,0,0,Laborers,3.0,0
5062599,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-18356,-1820,1,0,0,0,High skill tech staff,2.0,0
5062720,F,Y,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15355,-2102,1,0,0,0,,3.0,0
5062743,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15035,-1128,1,0,1,0,Cleaning staff,2.0,0
5062738,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9815,-1341,1,0,0,0,Laborers,1.0,0
5022084,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19205,-1552,1,1,1,0,,2.0,0
5062747,F,N,Y,1,157500.0,Working,Higher education,Single / not married,House / apartment,-16106,-549,1,0,1,0,High skill tech staff,2.0,0
5065335,M,N,Y,0,202500.0,Commercial associate,Lower secondary,Married,Rented apartment,-9766,-1935,1,0,1,0,Sales staff,2.0,0
5065323,F,N,Y,1,171000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-17597,365243,1,0,0,0,,3.0,0
5062748,M,Y,N,1,202500.0,State servant,Higher education,Married,House / apartment,-13387,-2467,1,0,0,0,,3.0,0
5065320,M,Y,Y,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,-12520,-1570,1,0,0,0,Drivers,4.0,0
5062640,M,N,Y,0,405000.0,Working,Higher education,Married,House / apartment,-15881,-4781,1,1,0,0,Laborers,2.0,0
5062632,F,N,Y,0,585000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18858,-2010,1,0,1,0,,2.0,0
5062614,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10725,-2802,1,0,0,0,Private service staff,2.0,0
5062654,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-13509,-1028,1,0,0,0,Laborers,3.0,0
5062680,F,N,Y,0,112500.0,Working,Higher education,Widow,House / apartment,-22372,-1402,1,0,0,0,Accountants,1.0,0
5062679,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14511,-1789,1,0,0,1,Laborers,2.0,0
5062678,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19500,-3189,1,0,0,0,Laborers,2.0,0
5062222,M,N,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-12319,-1689,1,0,0,0,,1.0,0
5022141,F,N,Y,0,207000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-19569,-2013,1,0,0,0,Sales staff,1.0,0
5022143,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13177,-1678,1,0,0,0,Sales staff,2.0,0
5062220,F,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15726,-106,1,0,1,0,Medicine staff,4.0,0
5062211,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-17472,-1202,1,1,1,0,,2.0,0
5062282,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8353,-1081,1,1,0,1,Core staff,2.0,0
5062260,F,Y,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21027,365243,1,0,0,0,,2.0,0
5062280,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19185,-1901,1,0,1,0,Accountants,2.0,0
5062278,F,Y,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,-24066,365243,1,0,0,0,,1.0,0
5022137,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20681,365243,1,0,0,0,,2.0,0
5062268,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,-19828,-5525,1,0,1,0,,2.0,0
5062257,M,N,Y,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,-21004,-2908,1,0,0,0,,1.0,0
5062254,F,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15128,-1628,1,0,0,1,Private service staff,3.0,0
5022157,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-11719,-2866,1,0,1,1,,4.0,0
5062162,F,N,Y,0,166500.0,Commercial associate,Higher education,Widow,House / apartment,-20422,-2328,1,0,0,0,Cleaning staff,1.0,0
5062146,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12612,-2877,1,0,1,0,,3.0,0
5022161,F,N,Y,0,288000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21788,365243,1,0,1,0,,1.0,0
5062139,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-12593,-3942,1,1,1,0,Core staff,2.0,0
5062132,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22129,365243,1,0,0,0,,2.0,0
5062190,F,Y,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14291,-532,1,0,0,1,Accountants,4.0,0
5062374,F,N,Y,0,121500.0,State servant,Higher education,Widow,House / apartment,-19426,-1598,1,1,1,0,Accountants,1.0,0
5062394,M,N,Y,0,283500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-8494,-1171,1,0,0,0,Laborers,2.0,0
5062392,F,N,Y,2,189000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13788,-351,1,0,1,0,,4.0,0
5062397,F,N,Y,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-14547,-4550,1,1,1,0,Laborers,1.0,0
5062414,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24094,365243,1,0,1,0,,1.0,0
5062427,M,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22680,365243,1,0,0,0,,2.0,0
5062426,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20636,365243,1,0,0,0,,2.0,0
5062421,F,Y,Y,1,180000.0,Working,Higher education,Single / not married,House / apartment,-14226,-3059,1,0,0,0,Sales staff,2.0,0
5062406,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10629,-2969,1,0,0,1,High skill tech staff,1.0,0
5062351,F,Y,Y,1,351000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13284,-2450,1,0,0,0,Managers,3.0,0
5022126,F,N,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-10091,-1525,1,0,0,1,,2.0,0
5062298,F,N,Y,0,121500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17835,-3273,1,0,0,0,Core staff,2.0,0
5062297,F,N,Y,0,135000.0,Pensioner,Incomplete higher,Separated,House / apartment,-20388,365243,1,0,0,0,,1.0,0
5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17795,-2450,1,0,0,1,Managers,2.0,0
5062288,F,N,Y,1,45000.0,Working,Higher education,Married,House / apartment,-11119,-198,1,0,0,0,Core staff,3.0,0
5062347,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-21098,-5554,1,1,1,0,Drivers,2.0,0
5022128,F,N,Y,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,-21881,365243,1,0,0,0,,1.0,0
5062332,M,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-15915,-2908,1,0,0,0,,1.0,0
5069011,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-21867,-3611,1,0,0,0,Laborers,2.0,0
5069008,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,-10622,-1175,1,0,0,0,Laborers,2.0,0
5021737,F,N,Y,0,189000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20858,365243,1,0,0,0,,1.0,0
5069001,M,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-18537,-354,1,0,0,0,Sales staff,2.0,0
5068991,F,N,N,0,180000.0,Working,Higher education,Separated,House / apartment,-14127,-2058,1,1,1,1,Accountants,1.0,0
5068984,M,N,Y,0,112500.0,Working,Higher education,Single / not married,House / apartment,-14846,-6380,1,1,1,0,Laborers,1.0,0
5021732,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16971,-1375,1,0,0,1,Cleaning staff,3.0,0
5069058,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17762,-2484,1,0,0,0,Laborers,2.0,0
5021733,F,N,Y,0,135000.0,Commercial associate,Higher education,Widow,House / apartment,-13471,-1797,1,0,0,0,Sales staff,1.0,0
5069026,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20768,-3519,1,0,1,1,Laborers,2.0,0
5068903,M,N,N,0,225000.0,Working,Secondary / secondary special,Single / not married,Co-op apartment,-11762,-293,1,0,0,0,Laborers,1.0,0
5068920,F,N,Y,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13541,-3427,1,0,0,0,Core staff,3.0,0
5068931,F,N,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,-9184,-840,1,1,1,0,Sales staff,2.0,0
5068926,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20267,365243,1,0,1,0,,1.0,0
5068923,F,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-17271,-993,1,0,0,0,High skill tech staff,2.0,0
5068909,F,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15355,-4403,1,0,0,0,Sales staff,3.0,0
5068976,F,N,Y,0,292500.0,Working,Higher education,Single / not married,House / apartment,-17388,-1662,1,0,1,1,Managers,1.0,0
5068953,M,N,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,-9503,-354,1,1,1,0,Managers,1.0,0
5068951,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22335,365243,1,0,0,0,,2.0,0
5068950,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-17791,-5072,1,0,0,0,,2.0,0
5069185,F,N,Y,1,185400.0,Working,Higher education,Married,House / apartment,-14817,-413,1,0,0,1,Core staff,3.0,0
5069207,F,Y,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,-20228,365243,1,0,0,0,,2.0,0
5069202,F,N,Y,0,238500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17100,-1236,1,1,1,0,Core staff,2.0,0
5069199,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13591,-3246,1,0,0,0,Sales staff,3.0,0
5069195,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16024,-171,1,0,0,0,Laborers,2.0,0
5069180,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-13813,-3366,1,0,0,0,Accountants,1.0,0
5069177,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19895,365243,1,0,1,0,,2.0,0
5069172,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17826,-201,1,0,1,0,Laborers,1.0,0
5069171,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10314,-962,1,0,0,1,Sales staff,2.0,0
5069238,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14827,-4037,1,0,1,1,High skill tech staff,2.0,0
5069255,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17058,-628,1,0,1,1,Sales staff,3.0,0
5069252,F,N,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,-13619,-385,1,0,0,0,IT staff,1.0,0
5069242,F,N,Y,0,261000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21774,365243,1,0,1,0,,2.0,0
5069240,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21068,365243,1,0,0,0,,2.0,0
5069233,F,N,N,1,67500.0,Working,Secondary / secondary special,Married,With parents,-10565,-2970,1,0,0,0,Medicine staff,3.0,0
5069229,F,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17330,-962,1,0,1,0,Sales staff,2.0,0
5069222,M,N,N,3,135000.0,Working,Secondary / secondary special,Married,With parents,-11757,-658,1,0,0,0,Laborers,5.0,0
5069220,F,Y,Y,4,292500.0,Working,Secondary / secondary special,Married,House / apartment,-11408,-1023,1,0,0,1,,6.0,0
5021712,F,N,Y,1,243000.0,Working,Higher education,Married,House / apartment,-14295,-5966,1,0,0,1,Core staff,3.0,0
5069107,M,N,Y,0,450000.0,State servant,Secondary / secondary special,Married,House / apartment,-17380,-6594,1,0,0,0,Core staff,2.0,0
5069084,F,Y,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13248,-2605,1,0,1,0,Accountants,4.0,0
5069083,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23458,365243,1,0,0,1,,2.0,0
5069110,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10576,-901,1,1,1,0,Laborers,1.0,0
5069112,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8186,-597,1,0,0,0,Sales staff,1.0,0
5069125,F,N,Y,1,180000.0,Working,Higher education,Married,House / apartment,-11199,-2576,1,0,0,0,HR staff,3.0,0
5069124,F,N,Y,0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23639,365243,1,0,0,0,,1.0,0
5069122,F,Y,Y,0,103500.0,Pensioner,Higher education,Civil marriage,House / apartment,-23002,365243,1,0,1,0,,2.0,0
5069118,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20577,365243,1,0,0,0,,1.0,0
5069115,F,N,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17929,-6288,1,0,0,0,Sales staff,3.0,0
5068680,M,Y,Y,1,198000.0,Working,Secondary / secondary special,Married,House / apartment,-15427,-3307,1,1,1,0,Drivers,3.0,0
5068697,M,Y,Y,1,270000.0,Commercial associate,Higher education,Married,House / apartment,-14775,-5558,1,0,0,0,Laborers,3.0,0
5021790,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15021,-6879,1,0,0,0,High skill tech staff,4.0,0
5068671,M,N,Y,0,247500.0,Working,Incomplete higher,Married,House / apartment,-9159,-413,1,0,0,0,Core staff,2.0,0
5068705,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13483,-5345,1,0,0,0,Laborers,2.0,0
5021779,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522,-1552,1,0,0,0,Laborers,2.0,0
5068738,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-9120,-1693,1,0,0,0,Laborers,3.0,0
5068733,F,Y,Y,0,117000.0,State servant,Secondary / secondary special,Married,House / apartment,-13364,-2423,1,0,1,1,,2.0,0
5068719,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10490,-597,1,0,0,1,,3.0,0
5068596,F,N,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-13673,-2667,1,0,0,0,Core staff,3.0,0
5068611,F,N,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-14998,-1509,1,0,0,0,Managers,2.0,0
5068609,F,N,Y,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15812,-658,1,0,1,0,Sales staff,4.0,0
5068605,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,With parents,-9217,-1785,1,0,0,0,Core staff,2.0,0
5068604,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15256,-8664,1,0,0,0,Managers,3.0,0
5068613,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,With parents,-9864,-2089,1,0,0,1,Medicine staff,2.0,0
5068588,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-16375,-962,1,0,1,0,Sales staff,3.0,0
5068574,F,N,Y,1,67500.0,Working,Secondary / secondary special,Married,With parents,-15964,-385,1,0,0,0,Sales staff,3.0,0
5068630,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-21216,-3641,1,0,0,0,Managers,2.0,0
5068648,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-11344,-1054,1,0,0,0,Drivers,1.0,0
5068644,F,N,Y,0,337500.0,Working,Higher education,Widow,House / apartment,-22613,-2970,1,0,1,0,Accountants,1.0,0
5068621,M,N,Y,0,270000.0,Working,Higher education,Separated,House / apartment,-16142,-5527,1,0,0,0,Managers,1.0,0
5068620,F,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-17146,-1509,1,1,1,0,High skill tech staff,1.0,0
5068617,F,Y,N,0,135000.0,Pensioner,Higher education,Married,House / apartment,-21538,365243,1,0,0,0,,2.0,0
